År;Kommun;Församling;Summa_inkl_kyrkoavgift;Summa_exkl_kyrkoavgift;Begravnings_avgift;Kyrkoavgift
2019;HÄRJEDALEN;HEDEBYGDENS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;SVEGSBYGDENS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;TÄNNÄS-LJUSNEDALS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;YTTERHOGDALS, ÖVERHOGDALS O ÄNGERSJÖ;35.773;33.923;0.253;1.85
2019;ÖSTERSUND;BRUNFLO FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;FRÖSÖ, SUNNE OCH NORDERÖ FÖRSAMLING;34.673;33.473;0.253;1.20
2019;ÖSTERSUND;HÄGGENÅS-LIT-KYRKÅS FÖRSAMLING;34.773;33.473;0.253;1.30
2019;ÖSTERSUND;LOCKNE FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;MARIEBY FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;NÄS FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;ÖSTERSUNDS FÖRSAMLING;34.643;33.473;0.253;1.17
2019;NORDMALING;NORDMALINGS FÖRSAMLING;35.953;34.853;0.253;1.10
2019;BJURHOLM;BJURHOLMS FÖRSAMLING;35.713;34.703;0.253;1.01
2019;VINDELN;VINDELNS FÖRSAMLING;36.423;35.203;0.253;1.22
2019;ROBERTSFORS;BYGDEÅ FÖRSAMLING;35.873;34.703;0.253;1.17
2019;NORSJÖ;NORSJÖ FÖRSAMLING;35.953;34.953;0.253;1.00
2019;MALÅ;MALÅ FÖRSAMLING;36.103;34.953;0.253;1.15
2019;STORUMAN;STENSELE FÖRSAMLING;36.153;34.703;0.253;1.45
2019;STORUMAN;TÄRNA FÖRSAMLING;35.853;34.703;0.253;1.15
2019;SORSELE;SORSELE FÖRSAMLING;36.353;35.203;0.253;1.15
2019;DOROTEA;DOROTEA-RISBÄCKS FÖRSAMLING;36.853;35.403;0.253;1.45
2019;VÄNNÄS;VÄNNÄS FÖRSAMLING;36.213;35.203;0.253;1.01
2019;VILHELMINA;VILHELMINA FÖRSAMLING;36.453;35.003;0.253;1.45
2019;ÅSELE;ÅSELE-FREDRIKA FÖRSAMLING;36.153;34.703;0.253;1.45
2019;UMEÅ;HOLMSUNDS FÖRSAMLING;35.523;34.403;0.253;1.12
2019;UMEÅ;HÖRNEFORS FÖRSAMLING;35.553;34.403;0.253;1.15
2019;UMEÅ;SÄVAR-HOLMÖNS FÖRSAMLING;35.618;34.403;0.253;1.215
2019;UMEÅ;TAVELSJÖ FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;TEGS FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ LANDSFÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ MARIA FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ STADSFÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;ÅLIDHEMS FÖRSAMLING;35.413;34.403;0.253;1.01
2019;LYCKSELE;LYCKSELE FÖRSAMLING;36.103;34.653;0.253;1.45
2019;SKELLEFTEÅ;BUREÅ FÖRSAMLING;35.453;34.203;0.253;1.25
2019;SKELLEFTEÅ;BURTRÄSKS FÖRSAMLING;35.483;34.203;0.253;1.28
2019;SKELLEFTEÅ;BYSKE-FÄLLFORS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;JÖRN-BOLIDENS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;KÅGEDALENS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;LÖVÅNGERS FÖRSAMLING;35.483;34.203;0.253;1.28
2019;SKELLEFTEÅ;SKELLEFTEÅ LANDSFÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;SKELLEFTEÅ S:T OLOVS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;SKELLEFTEÅ S:T ÖRJANS FÖRSAMLING;35.433;34.203;0.253;1.23
2019;ARVIDSJAUR;ARVIDSJAURS FÖRSAMLING;35.643;34.393;0.253;1.25
2019;ARJEPLOG;ARJEPLOGS FÖRSAMLING;36.343;35.093;0.253;1.25
2019;JOKKMOKK;JOKKMOKKS FÖRSAMLING;35.843;34.543;0.253;1.30
2019;ÖVERKALIX;ÖVERKALIX FÖRSAMLING;35.493;34.393;0.253;1.10
2019;KALIX;KALIX FÖRSAMLING;35.043;34.143;0.253;0.90
2019;ÖVERTORNEÅ;ÖVERTORNEÅ FÖRSAMLING;34.543;33.343;0.253;1.20
2019;PAJALA;PAJALA FÖRSAMLING;36.35;35.093;0.253;1.257
2019;GÄLLIVARE;GÄLLIVARE FÖRSAMLING;34.963;34.143;0.253;0.82
2019;GÄLLIVARE;MALMBERGETS FÖRSAMLING;34.963;34.143;0.253;0.82
2019;ÄLVSBYN;ÄLVSBY FÖRSAMLING;35.053;34.043;0.253;1.01
2019;LULEÅ;LULEÅ DOMKYRKOFÖRSAMLING;35.053;34.093;0.253;0.96
2019;LULEÅ;NEDERLULEÅ FÖRSAMLING;34.993;34.093;0.253;0.90
2019;LULEÅ;RÅNEÅ FÖRSAMLING;35.313;34.093;0.253;1.22
2019;PITEÅ;HORTLAX FÖRSAMLING;34.793;33.843;0.253;0.95
2019;PITEÅ;NORRFJÄRDENS FÖRSAMLING;34.873;33.843;0.253;1.03
2019;PITEÅ;PITEÅ FÖRSAMLING;34.763;33.843;0.253;0.92
2019;BODEN;EDEFORS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;GUNNARSBYNS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;SÄVASTS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;ÖVERLULEÅ FÖRSAMLING;35.143;34.193;0.253;0.95
2019;HAPARANDA;HAPARANDA FÖRSAMLING;35.023;34.093;0.253;0.93
2019;KIRUNA;JUKKASJÄRVI FÖRSAMLING;35.633;34.643;0.253;0.99
2019;KIRUNA;KARESUANDO FÖRSAMLING;35.633;34.643;0.253;0.99
2019;KIRUNA;VITTANGI FÖRSAMLING;35.633;34.643;0.253;0.99
